noc_2011_code,census_year,noc_2011_description,bc_low_wage,bc_median_wage,bc_high_wage,bc_data_source,bc_reference_period,bc_annual_wage,vic_low_wage,vic_median_wage,vic_high_wage,vic_data_source,vic_reference_period,vic_annual_wage,msw_low_wage,msw_median_wage,msw_high_wage,msw_data_source,msw_reference_period,msw_annual_wage,tok_low_wage,tok_median_wage,tok_high_wage,tok_data_source,tok_reference_period,tok_annual_wage,kot_low_wage,kot_median_wage,kot_high_wage,kot_data_source,kot_reference_period,kot_annual_wage,car_low_wage,car_median_wage,car_high_wage,car_data_source,car_reference_period,car_annual_wage,north_coast_low_wage,north_coast_median_wage,north_coast_high_wage,north_coast_data_source,north_coast_reference_period,north_coast_annual_wage,nechako_low_wage,nechako_median_wage,nechako_high_wage,nechako_data_source,nechako_reference_period,nechako_annual_wage,ne_coast_low_wage,ne_median_wage,ne_high_wage,ne_data_source,ne_reference_period,ne_annual_wage
8615.0,2011,"Oil and gas drilling, servicing and related labourers",14.721,28.742,57.8229,National Household Survey,2011,HOUR,21.0,29.4,31.0,Employment Insurance Data,2012-2013,HOUR,21.0,29.4,30.5,Employment Insurance Data,2012-2013,HOUR,22.0,29.4,30.25,Employment Insurance Data,2012-2013,HOUR,20.0,29.15,31.7762,Employment Insurance Data,2012-2013,HOUR,20.0,28.0,32.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,18.14,28.34,62.46,National Household Survey,2011,HOUR
8616.0,2011,Logging and forestry labourers,10.25,23.722,36.409,National Household Survey,2011,HOUR,15.56,26.11,40.0,Employment Insurance Data,2012-2013,HOUR,15.0,24.955,35.0,Employment Insurance Data,2012-2013,HOUR,12.0,18.275,30.0,Employment Insurance Data,2012-2013,HOUR,16.35,25.0,35.0,Employment Insurance Data,2012-2013,HOUR,12.0,20.0,32.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,13.0,20.0,35.0,Employment Insurance Data,2012-2013,HOUR,10.25,21.85,35.68,2006 Census - Statistics Canada,2006,HOUR
9211.0,2011,"Supervisors, mineral and metal processing",17.17,38.556,58.8822,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,14.6,28.355,47.1327,National Household Survey,2011,HOUR,11.05,29.92,38.22,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9212.0,2011,"Supervisors, petroleum, gas and chemical processing and utilities",19.521,35.701,61.8205,National Household Survey,2011,HOUR,16.2,27.0,41.83,Employment Insurance Data,2011-2012,HOUR,19.595,34.88,55.8164,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9213.0,2011,"Supervisors, food, beverage and associated products processing",14.42,23.5,35.58,Labour Force Survey,2012-2013,HOUR,14.65,22.63,38.46,Labour Force Survey - Statistics Canada,2011-2012,HOUR,14.42,23.5,35.58,Labour Force Survey,2012-2013,HOUR,14.65,22.63,38.46,Labour Force Survey - Statistics Canada,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9214.0,2011,"Supervisors, plastic and rubber products manufacturing",17.878,27.154,44.078,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,17.868,27.708,44.0173,National Household Survey,2011,HOUR,12.36,20.0,35.56,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9215.0,2011,"Supervisors, forest products processing",18.51,30.22,44.71,Labour Force Survey,2012-2013,HOUR,18.51,30.22,44.71,Labour Force Survey,2012-2013,HOUR,18.51,30.22,44.71,Labour Force Survey,2012-2013,HOUR,18.51,30.22,44.71,Labour Force Survey,2012-2013,HOUR,17.0,28.0,38.08,Labour Force Survey - Statistics Canada,2011-2012,HOUR,18.51,30.22,44.71,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,17.0,28.0,38.08,Labour Force Survey - Statistics Canada,2011-2012,HOUR
9217.0,2011,"Supervisors, textile, fabric, fur and leather products processing and manufacturing",11.012,25.492,52.6429,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,10.25,15.95,19.62,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9221.0,2011,"Supervisors, motor vehicle assembling",19.84,24.21,49.73,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,19.84,24.78,33.39,2006 Census - Statistics Canada,2006,HOUR,20.89,24.02,49.79,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9222.0,2011,"Supervisors, electronics manufacturing",19.187,25.643,41.9351,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,19.206,25.256,42.1411,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9223.0,2011,"Supervisors, electrical products manufacturing",15.43,24.37,39.82,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,13.04,20.93,37.74,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9224.0,2011,"Supervisors, furniture and fixtures manufacturing",14.639,27.103,39.7868,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,14.83,27.451,40.403,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9226.0,2011,"Supervisors, other mechanical and metal products manufacturing",24.0,29.1,43.27,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,16.09,26.87,42.88,2006 Census - Statistics Canada,2006,HOUR,11.24,22.36,30.39,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9227.0,2011,"Supervisors, other products manufacturing and assembly",13.541,22.562,31.619,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,13.734,22.943,28.4162,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9231.0,2011,"Central control and process operators, mineral and metal processing",24.716,38.671,59.9176,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,18.04,25.69,32.54,2006 Census - Statistics Canada,2006,HOUR,14.96,32.85,34.85,2006 Census - Statistics Canada,2006,HOUR,30.018,42.924,64.4331,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9232.0,2011,"Petroleum, gas and chemical process operators",22.0,33.0,40.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,22.0,33.0,40.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,16.25,34.35,55.76,2006 Census - Statistics Canada,2006,HOUR
9235.0,2011,"Pulping, papermaking and coating control operators",12.581,41.235,50.6595,National Household Survey,2011,HOUR,10.25,41.005,50.0933,National Household Survey,2011,HOUR,16.725,36.144,54.1245,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,30.23,33.91,48.55,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9241.0,2011,Power engineers and power systems operators,20.0,27.0,38.0,Labour Force Survey,2012-2013,HOUR,20.0,26.77,37.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,21.0,26.0,38.0,Labour Force Survey,2012-2013,HOUR,20.0,27.0,38.0,Labour Force Survey,2012-2013,HOUR,20.0,27.0,38.0,Labour Force Survey,2012-2013,HOUR,20.0,27.0,38.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9243.0,2011,Water and waste treatment plant operators,14.824,29.642,41.9748,National Household Survey,2011,HOUR,21.307,26.703,40.3334,National Household Survey,2011,HOUR,12.962,30.589,48.3001,National Household Survey,2011,HOUR,13.543,29.054,34.6809,National Household Survey,2011,HOUR,17.0,23.65,31.98,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9411.0,2011,"Machine operators, mineral and metal processing",19.208,32.126,49.0829,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,14.09,32.441,58.4552,National Household Survey,2011,HOUR,15.46,22.88,40.76,2006 Census - Statistics Canada,2006,HOUR,10.25,21.71,26.23,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,26.375,37.374,57.6804,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9412.0,2011,Foundry workers,17.248,28.509,38.398,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,16.909,25.244,34.6125,National Household Survey,2011,HOUR,13.87,20.0,29.13,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9413.0,2011,Glass forming and finishing machine operators and glass cutters,12.0,16.625,21.5,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,11.5,16.48,21.35,Employment Insurance Data,2012-2013,HOUR,10.25,19.23,30.44,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9414.0,2011,"Concrete, clay and stone forming operators",15.0,20.0,28.55,Employment Insurance Data,2012-2013,HOUR,14.0,20.0,30.0,Employment Insurance Data,2012-2013,HOUR,15.0,20.0,29.24,Employment Insurance Data,2012-2013,HOUR,16.0,21.0,27.735,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9415.0,2011,"Inspectors and testers, mineral and metal processing",13.501,27.099,41.2213,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,13.0,24.0,35.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,11.74,20.0,32.0,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9416.0,2011,Metalworking and forging machine operators,15.0,20.835,28.59,Employment Insurance Data,2012-2013,HOUR,15.0,20.835,28.59,Employment Insurance Data,2012-2013,HOUR,15.0,21.52,28.3,Employment Insurance Data,2012-2013,HOUR,13.71,20.41,28.19,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9417.0,2011,Machining tool operators,14.0,18.8,27.0,Employment Insurance Data,2012-2013,HOUR,13.5,18.5,27.65,Employment Insurance Data,2011-2012,HOUR,14.0,18.84,27.0,Employment Insurance Data,2012-2013,HOUR,13.695,17.715,26.69,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9418.0,2011,Other metal products machine operators,10.25,19.926,46.3321,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,11.913,20.533,45.1281,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9421.0,2011,Chemical plant machine operators,14.239,25.809,42.5408,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,14.898,24.965,44.2876,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9422.0,2011,Plastics processing machine operators,10.795,20.646,30.0088,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,10.25,20.379,30.5607,National Household Survey,2011,HOUR,10.7,15.0,22.39,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9423.0,2011,Rubber processing machine operators and related workers,13.0,16.0,28.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,13.0,16.37,25.33,Employment Insurance Data,2012-2013,HOUR,12.0,15.5,29.82,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9431.0,2011,Sawmill machine operators,14.0,26.0,30.0,Labour Force Survey,2012-2013,HOUR,15.0,22.25,30.14,Employment Insurance Data,2012-2013,HOUR,14.0,26.0,30.0,Labour Force Survey,2012-2013,HOUR,14.0,26.0,30.0,Labour Force Survey,2012-2013,HOUR,15.0,26.0,30.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,14.0,26.0,30.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,14.0,26.0,30.0,Labour Force Survey,2012-2013,HOUR,10.25,25.66,44.08,2006 Census - Statistics Canada,2006,HOUR
9432.0,2011,Pulp mill machine operators,23.223,37.039,45.856,National Household Survey,2011,HOUR,14.083,38.875,47.913,National Household Survey,2011,HOUR,21.41,25.92,42.57,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,23.34,29.23,38.61,2006 Census - Statistics Canada,2006,HOUR,31.741,37.683,44.7302,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9433.0,2011,Papermaking and finishing machine operators,10.25,34.622,44.6489,National Household Survey,2011,HOUR,26.57,31.75,46.55,2006 Census - Statistics Canada,2006,HOUR,11.522,33.379,43.4744,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9434.0,2011,Other wood processing machine operators,11.988,27.546,38.9924,National Household Survey,2011,HOUR,14.5,25.72,29.4,Employment Insurance Data,2011-2012,HOUR,14.0,22.83,28.13,Employment Insurance Data,2011-2012,HOUR,11.131,24.457,32.8318,National Household Survey,2011,HOUR,15.0,26.0,31.11,Labour Force Survey - Statistics Canada,2011-2012,HOUR,22.718,29.709,36.9942,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9435.0,2011,Paper converting machine operators,18.748,29.463,39.9748,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,19.064,29.337,39.7398,National Household Survey,2011,HOUR,17.12,24.85,31.47,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9436.0,2011,Lumber graders and other wood processing inspectors and graders,15.448,31.919,43.8355,National Household Survey,2011,HOUR,19.27,29.53,30.51,Employment Insurance Data,2011-2012,HOUR,10.906,27.054,72.2732,National Household Survey,2011,HOUR,18.0,26.87,30.06,Employment Insurance Data,2011-2012,HOUR,19.62,27.52,30.74,2006 Census - Statistics Canada,2006,HOUR,25.325,30.577,37.6628,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9437.0,2011,Woodworking machine operators,10.25,18.502,29.5044,National Household Survey,2011,HOUR,13.0,18.86,28.0,Employment Insurance Data,2010-2011,HOUR,10.25,18.323,26.5166,National Household Survey,2011,HOUR,13.0,18.94,26.63,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,12.0,17.5,26.63,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9441.0,2011,"Textile fibre and yarn, hide and pelt processing machine operators and workers",10.5,14.0,23.05,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,10.5,13.25,19.86,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9442.0,2011,"Weavers, knitters and other fabric making occupations",10.25,17.746,41.9319,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,10.25,13.0,18.0,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9445.0,2011,"Fabric, fur and leather cutters",10.25,14.0,21.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,10.25,14.0,21.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9446.0,2011,Industrial sewing machine operators,10.25,11.0,25.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,10.25,11.0,25.0,Labour Force Survey,2012-2013,HOUR,10.25,11.45,16.16,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9447.0,2011,"Inspectors and graders, textile, fabric, fur and leather products manufacturing",10.25,11.0,16.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,10.25,11.0,14.56,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9461.0,2011,"Process control and machine operators, food, beverage and associated products processing",11.0,17.0,30.0,Labour Force Survey,2012-2013,HOUR,10.25,16.07,25.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,11.0,17.0,32.0,Labour Force Survey,2012-2013,HOUR,11.0,17.0,30.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9462.0,2011,"Industrial butchers and meat cutters, poultry preparers and related workers",10.4,19.15,29.2,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,10.4,19.15,29.2,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9463.0,2011,Fish and seafood plant workers,10.25,14.0,18.68,Employment Insurance Data,2012-2013,HOUR,12.0,16.0,19.45,Employment Insurance Data,2012-2013,HOUR,10.25,13.891,25.0618,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,12.5,15.0,18.88,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9465.0,2011,"Testers and graders, food, beverage and associated products processing",10.25,21.176,29.6863,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,12.707,21.691,29.4617,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9471.0,2011,Plateless printing equipment operators,10.25,18.262,30.3982,National Household Survey,2011,HOUR,10.25,21.501,33.6442,National Household Survey,2011,HOUR,10.261,18.573,29.776,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9472.0,2011,"Camera, platemaking and other prepress occupations",15.578,25.227,39.7236,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,15.648,25.307,40.7895,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9473.0,2011,Binding and finishing machine operators,10.25,17.22,28.7292,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,11.883,20.119,28.8288,National Household Survey,2011,HOUR,10.25,16.41,18.67,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9474.0,2011,Photographic and film processors,10.25,14.366,27.1188,National Household Survey,2011,HOUR,10.25,11.13,65.86,2006 Census - Statistics Canada,2006,HOUR,10.521,17.749,26.5271,National Household Survey,2011,HOUR,10.6,14.63,22.96,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9521.0,2011,Aircraft assemblers and aircraft assembly inspectors,10.25,22.126,34.2322,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,19.73,25.37,39.22,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9522.0,2011,"Motor vehicle assemblers, inspectors and testers",10.25,24.757,32.822,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,10.25,24.846,32.9771,National Household Survey,2011,HOUR,10.25,20.382,28.6569,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9523.0,2011,"Electronics assemblers, fabricators, inspectors and testers",10.25,15.0,23.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,10.25,15.0,23.0,Labour Force Survey,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9524.0,2011,"Assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing",13.475,20.759,35.5092,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,12.763,20.784,34.8187,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9525.0,2011,"Assemblers, fabricators and inspectors, industrial electrical motors and transformers",14.979,21.919,32.1741,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,13.775,18.5,28.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9526.0,2011,Mechanical assemblers and inspectors,12.804,20.287,33.5688,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,12.632,20.336,34.8722,National Household Survey,2011,HOUR,12.24,20.0,30.0,Labour Force Survey - Statistics Canada,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9527.0,2011,"Machine operators and inspectors, electrical apparatus manufacturing",13.0,17.975,30.1,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,13.0,16.37,28.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9531.0,2011,Boat assemblers and inspectors,15.0,19.0,30.0,Employment Insurance Data,2012-2013,HOUR,15.0,19.0,28.0,Employment Insurance Data,2011-2012,HOUR,10.25,18.64,30.99,2006 Census - Statistics Canada,2006,HOUR,10.25,11.6,17.51,2006 Census - Statistics Canada,2006,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9532.0,2011,Furniture and fixture assemblers and inspectors,11.0,15.4,22.0,Employment Insurance Data,2012-2013,HOUR,11.0,15.0,20.25,Employment Insurance Data,2011-2012,HOUR,11.0,15.5,22.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9533.0,2011,Other wood products assemblers and inspectors,12.0,17.545,25.0,Employment Insurance Data,2012-2013,HOUR,14.0,17.15,23.26,Employment Insurance Data,2012-2013,HOUR,11.5,16.6,23.0,Employment Insurance Data,2012-2013,HOUR,14.0,19.48,26.09,Employment Insurance Data,2012-2013,HOUR,12.0,17.0,24.5,Employment Insurance Data,2011-2012,HOUR,12.0,17.0,24.5,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9534.0,2011,Furniture finishers and refinishers,13.0,19.0,29.0,Employment Insurance Data,2012-2013,HOUR,10.25,19.513,26.2541,National Household Survey,2011,HOUR,12.5,19.0,30.0,Employment Insurance Data,2012-2013,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
9535.0,2011,"Plastic products assemblers, finishers and inspectors",10.25,19.021,27.9321,National Household Survey,2011,HOUR,,,,NA,NA,HOUR,10.25,19.301,26.5134,National Household Survey,2011,HOUR,10.81,16.0,23.0,Employment Insurance Data,2011-2012,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,,,,NA,NA,HOUR,NA,NA,NA,NA,NA,HOUR
